number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
141,35.98521510639163,2026-05-07 17:39:10.501089,2026-05-07 17:39:14.514243,0 days 00:00:04.013154,67.03626645064968,0.8954381204705666,0.008463834014213864,8,11,792,63,COMPLETE
142,35.66446481013557,2026-05-07 17:39:14.514243,2026-05-07 17:39:18.018296,0 days 00:00:03.504053,78.01015394560888,0.8777926329188704,0.010050636451495997,8,29,894,65,COMPLETE
143,35.63107642250011,2026-05-07 17:39:18.018296,2026-05-07 17:39:21.883285,0 days 00:00:03.864989,79.99982040734953,0.8838063926083085,0.008495221278192945,8,21,811,69,COMPLETE
144,35.82490203586501,2026-05-07 17:39:21.883285,2026-05-07 17:39:26.394511,0 days 00:00:04.511226,82.21672943513471,0.8645498671945643,0.005669975739007,8,20,806,69,COMPLETE
145,35.70355416354522,2026-05-07 17:39:26.394511,2026-05-07 17:39:30.117602,0 days 00:00:03.723091,77.29591868455739,0.8860462949876242,0.006991586976887032,8,23,824,53,COMPLETE
146,35.75926691838196,2026-05-07 17:39:30.117602,2026-05-07 17:39:33.384714,0 days 00:00:03.267112,81.67583362895645,0.95249307168768,0.011147291698979952,8,21,792,57,COMPLETE
147,35.94508404399651,2026-05-07 17:39:33.384714,2026-05-07 17:39:37.462120,0 days 00:00:04.077406,75.054464500063,0.9079534615797129,0.008228489970976654,8,12,768,67,COMPLETE
148,35.99396697682819,2026-05-07 17:39:37.462120,2026-05-07 17:39:40.234035,0 days 00:00:02.771915,87.12608856925182,0.8593021920379058,0.01192433926778508,7,26,848,63,COMPLETE
149,36.02277681701622,2026-05-07 17:39:40.234035,2026-05-07 17:39:45.238952,0 days 00:00:05.004917,72.01005653177836,0.8380446253649475,0.005708311557302777,8,17,759,95,COMPLETE
150,51.58504660858222,2026-05-07 17:39:45.238952,2026-05-07 17:39:49.474520,0 days 00:00:04.235568,83.12728884117166,0.871627143447792,0.0008413757304968299,7,35,725,71,COMPLETE
151,35.60554653845594,2026-05-07 17:39:49.474520,2026-05-07 17:39:53.145733,0 days 00:00:03.671213,80.5714875987942,0.8875313013936816,0.009286752884297254,8,29,859,76,COMPLETE
152,35.572108258272635,2026-05-07 17:39:53.145733,2026-05-07 17:39:56.935759,0 days 00:00:03.790026,79.54568356162673,0.8963345484814341,0.007719609597130174,8,32,819,76,COMPLETE
153,35.54726666343493,2026-05-07 17:39:56.935759,2026-05-07 17:40:00.998741,0 days 00:00:04.062982,79.76744571606287,0.8871561065935194,0.007251893805088811,8,30,830,78,COMPLETE
154,35.60389841330986,2026-05-07 17:40:00.998741,2026-05-07 17:40:05.015221,0 days 00:00:04.016480,80.24698700487319,0.8913072515134971,0.007249261598946989,8,31,821,79,COMPLETE
155,35.57381956063424,2026-05-07 17:40:05.015221,2026-05-07 17:40:09.159765,0 days 00:00:04.144544,76.34388890530342,0.9037282793447163,0.00693300796425814,8,32,855,78,COMPLETE
156,36.109647265546734,2026-05-07 17:40:09.159765,2026-05-07 17:40:14.547341,0 days 00:00:05.387576,73.5699257107716,0.9121889495284438,0.004136752710537913,8,32,895,84,COMPLETE
157,35.68991577306683,2026-05-07 17:40:14.547341,2026-05-07 17:40:19.771555,0 days 00:00:05.224214,76.63104188927825,0.8983982307737362,0.004901041169399963,8,30,951,79,COMPLETE
158,35.519399962603686,2026-05-07 17:40:19.771555,2026-05-07 17:40:23.851377,0 days 00:00:04.079822,83.86900505730235,0.9343815061864393,0.006919575903096285,8,35,846,78,COMPLETE
159,35.49590095286627,2026-05-07 17:40:23.851377,2026-05-07 17:40:27.953139,0 days 00:00:04.101762,83.66322671991358,0.9410545224452607,0.006829459402983162,8,35,838,80,COMPLETE
160,35.50704049332218,2026-05-07 17:40:27.953139,2026-05-07 17:40:32.416759,0 days 00:00:04.463620,68.86985260923305,0.9406404018127217,0.00658716780740545,8,35,920,84,COMPLETE
161,35.494481034536214,2026-05-07 17:40:32.416759,2026-05-07 17:40:36.756285,0 days 00:00:04.339526,83.68777364184393,0.9404028858131764,0.0062677742042967595,8,35,891,77,COMPLETE
162,35.62248685823859,2026-05-07 17:40:36.756285,2026-05-07 17:40:41.461767,0 days 00:00:04.705482,68.81919145181516,0.9702585807904194,0.005690301434585164,8,36,909,84,COMPLETE
163,35.54777218451026,2026-05-07 17:40:41.461767,2026-05-07 17:40:45.713908,0 days 00:00:04.252141,82.98196991496567,0.9457053802443366,0.007144317010069216,8,34,875,90,COMPLETE
164,35.5854170448482,2026-05-07 17:40:45.713908,2026-05-07 17:40:50.020187,0 days 00:00:04.306279,83.76064041023068,0.9393539179826289,0.006654087779507954,8,34,845,91,COMPLETE
165,35.7102621483721,2026-05-07 17:40:50.035833,2026-05-07 17:40:54.938748,0 days 00:00:04.902915,85.7364239962394,0.9619227119229004,0.004974627409297982,8,37,876,78,COMPLETE
166,35.56846645002158,2026-05-07 17:40:54.938748,2026-05-07 17:40:59.230382,0 days 00:00:04.291634,83.80650079844132,0.9304817363662523,0.007182799773531534,8,34,975,82,COMPLETE
167,35.85889852562781,2026-05-07 17:40:59.230382,2026-05-07 17:41:05.544116,0 days 00:00:06.313734,89.21735701592232,0.9330664143635021,0.0036578905502955357,8,35,1027,88,COMPLETE
168,35.47823490412797,2026-05-07 17:41:05.544116,2026-05-07 17:41:09.824640,0 days 00:00:04.280524,84.36333679865469,0.9471932249719388,0.006586010577450106,8,39,905,85,COMPLETE
169,35.596367967854995,2026-05-07 17:41:09.824640,2026-05-07 17:41:14.305047,0 days 00:00:04.480407,84.23837948569658,0.9470096123317424,0.006169232944521454,8,41,961,84,COMPLETE
170,35.47988253557097,2026-05-07 17:41:14.305047,2026-05-07 17:41:18.594677,0 days 00:00:04.289630,86.50598169757959,0.9287777887307063,0.006973021079770316,8,39,975,81,COMPLETE
171,35.451660322108395,2026-05-07 17:41:18.594677,2026-05-07 17:41:22.806740,0 days 00:00:04.212063,90.17796730415996,0.9290707628990011,0.006869613220442177,8,39,916,87,COMPLETE
172,35.577205121569,2026-05-07 17:41:22.806740,2026-05-07 17:41:27.661195,0 days 00:00:04.854455,92.70379845766361,0.935495338604236,0.005209730451022041,8,38,907,86,COMPLETE
173,35.65543665538429,2026-05-07 17:41:27.661195,2026-05-07 17:41:31.671315,0 days 00:00:04.010120,90.29979599073576,0.9266727941422989,0.007470830858896591,8,43,932,90,COMPLETE
174,35.4521708531278,2026-05-07 17:41:31.671315,2026-05-07 17:41:36.417861,0 days 00:00:04.746546,86.75601937126622,0.9164884787345472,0.006066538044105919,8,39,981,96,COMPLETE
175,35.59816187232075,2026-05-07 17:41:36.417861,2026-05-07 17:41:41.992240,0 days 00:00:05.574379,86.4717824663783,0.9624927108638736,0.004417524693104442,8,40,997,92,COMPLETE
176,35.52642884109513,2026-05-07 17:41:41.992240,2026-05-07 17:41:47.195928,0 days 00:00:05.203688,87.97388917836423,0.9157798793303134,0.005948295463076384,8,37,1085,96,COMPLETE
177,35.66636890297859,2026-05-07 17:41:47.195928,2026-05-07 17:41:52.016325,0 days 00:00:04.820397,88.98439072794342,0.9172811882566261,0.005953553100361543,8,45,1054,98,COMPLETE
178,35.75690265991672,2026-05-07 17:41:52.017325,2026-05-07 17:41:58.207435,0 days 00:00:06.190110,86.53142646682748,0.9442271409575453,0.003949416900211821,8,42,1121,94,COMPLETE
179,35.50083118119697,2026-05-07 17:41:58.207435,2026-05-07 17:42:03.673053,0 days 00:00:05.465618,91.42113375363206,0.9832291201303156,0.0050663817104832365,8,38,1079,87,COMPLETE
180,35.46529981320247,2026-05-07 17:42:03.673053,2026-05-07 17:42:09.449381,0 days 00:00:05.776328,91.94034725637856,0.9831762801801417,0.004949073542080424,8,39,1110,87,COMPLETE
181,35.53456433829058,2026-05-07 17:42:09.449381,2026-05-07 17:42:14.847083,0 days 00:00:05.397702,91.92300546799667,0.9846688461384834,0.005147105186410412,8,38,1112,87,COMPLETE
182,35.91337726128596,2026-05-07 17:42:14.847083,2026-05-07 17:42:21.761683,0 days 00:00:06.914600,91.6174163461028,0.9553279340188158,0.002990795927634661,8,39,1157,87,COMPLETE
183,35.479697348479604,2026-05-07 17:42:21.761683,2026-05-07 17:42:27.523664,0 days 00:00:05.761981,93.43558095397606,0.9888985441122086,0.004922594361388725,8,39,1176,92,COMPLETE
184,35.69053173772629,2026-05-07 17:42:27.525357,2026-05-07 17:42:32.997145,0 days 00:00:05.471788,90.04543356877583,0.9793188400624602,0.005038455267170759,8,46,1228,85,COMPLETE
185,35.69900269850568,2026-05-07 17:42:32.997145,2026-05-07 17:42:39.199146,0 days 00:00:06.202001,94.2667105428598,0.9845840954748047,0.004022593264261093,8,42,1164,93,COMPLETE
186,35.53549146524877,2026-05-07 17:42:39.199146,2026-05-07 17:42:44.369432,0 days 00:00:05.170286,93.52720182990672,0.9666777086434938,0.005745425306255567,8,38,1095,97,COMPLETE
187,35.52699687256029,2026-05-07 17:42:44.369432,2026-05-07 17:42:50.141099,0 days 00:00:05.771667,93.40597052888667,0.9984863871764066,0.004697253881352707,8,39,1112,96,COMPLETE
188,35.8910474907658,2026-05-07 17:42:50.141099,2026-05-07 17:42:56.682767,0 days 00:00:06.541668,94.89068886265142,0.9967662894010288,0.003268842748149797,8,39,1086,88,COMPLETE
189,35.74715358570528,2026-05-07 17:42:56.682767,2026-05-07 17:43:02.767706,0 days 00:00:06.084939,94.11828829801816,0.9722081673595109,0.00446505206421457,8,47,1194,98,COMPLETE
190,35.683359798325604,2026-05-07 17:43:02.767706,2026-05-07 17:43:08.191384,0 days 00:00:05.423678,91.90363832609745,0.9913309138325365,0.005265407450245362,8,43,1126,100,COMPLETE
191,35.72125432985597,2026-05-07 17:43:08.191384,2026-05-07 17:43:13.616128,0 days 00:00:05.424744,48.944909763278794,0.9854337799119072,0.005948729233533647,8,37,1088,96,COMPLETE
192,35.44432960686731,2026-05-07 17:43:13.616128,2026-05-07 17:43:19.848749,0 days 00:00:06.232621,90.51738468259391,0.9714192310669763,0.004460478714183041,8,40,1191,102,COMPLETE
193,35.47024090795723,2026-05-07 17:43:19.864374,2026-05-07 17:43:25.501845,0 days 00:00:05.637471,91.86769498671525,0.9708714124679632,0.004715737380592066,8,40,1120,90,COMPLETE
194,35.7335135940085,2026-05-07 17:43:25.501845,2026-05-07 17:43:32.343325,0 days 00:00:06.841480,90.46372130260914,0.9979467966145047,0.003646536894159997,8,41,1189,103,COMPLETE
195,36.34552525160535,2026-05-07 17:43:32.343325,2026-05-07 17:43:40.247440,0 days 00:00:07.904115,87.53829325859722,0.9755536642064467,0.0025321462916121106,8,50,1256,90,COMPLETE
196,35.75088006134219,2026-05-07 17:43:40.247440,2026-05-07 17:43:46.353619,0 days 00:00:06.106179,95.4582074709598,0.9876451645574917,0.004386960199624327,8,45,1131,81,COMPLETE
197,35.495916337783385,2026-05-07 17:43:46.353619,2026-05-07 17:43:51.754461,0 days 00:00:05.400842,91.71314666373594,0.9667307659454512,0.004939998087724177,8,40,1050,93,COMPLETE
198,35.98704260456408,2026-05-07 17:43:51.754461,2026-05-07 17:43:58.045519,0 days 00:00:06.291058,88.52031661139237,0.9575801813273416,0.0034206385821643707,8,41,1043,93,COMPLETE
199,35.583996894761626,2026-05-07 17:43:58.045519,2026-05-07 17:44:05.145369,0 days 00:00:07.099850,85.99715599041754,0.9682067431780731,0.0045649513700732345,9,36,1073,101,COMPLETE
200,35.726730633586016,2026-05-07 17:44:05.145369,2026-05-07 17:44:10.594239,0 days 00:00:05.448870,96.79361807494942,0.9989544062908738,0.006016479227227251,8,43,1180,105,COMPLETE
201,35.47354871650011,2026-05-07 17:44:10.594239,2026-05-07 17:44:16.326316,0 days 00:00:05.732077,91.92513989216066,0.9781260112938159,0.004786424018925263,8,39,1132,88,COMPLETE
202,35.65744598797332,2026-05-07 17:44:16.326316,2026-05-07 17:44:22.646265,0 days 00:00:06.319949,91.1330276948301,0.957769625462181,0.003956137997236721,8,40,1025,89,COMPLETE
203,35.521332791105365,2026-05-07 17:44:22.646265,2026-05-07 17:44:28.856427,0 days 00:00:06.210162,86.73366958974285,0.9428725953790139,0.005100630419971363,8,36,1213,92,COMPLETE
204,35.49983887393709,2026-05-07 17:44:28.856427,2026-05-07 17:44:35.060258,0 days 00:00:06.203831,88.30185016818527,0.9403241577792968,0.0047462530143655545,8,37,1229,94,COMPLETE
205,35.89196479239565,2026-05-07 17:44:35.060258,2026-05-07 17:44:42.830948,0 days 00:00:07.770690,85.65424717658375,0.9389008781612745,0.0030124132195626643,8,35,1250,94,COMPLETE
206,35.523743926579584,2026-05-07 17:44:42.830948,2026-05-07 17:44:49.010732,0 days 00:00:06.179784,87.98684536565791,0.9281700014595619,0.005013143941390707,8,36,1212,92,COMPLETE
207,39.0485560434101,2026-05-07 17:44:49.010732,2026-05-07 17:44:52.431451,0 days 00:00:03.420719,59.830094944759786,0.950204928478647,0.15559591577557386,8,36,1287,92,COMPLETE
208,35.585353286587136,2026-05-07 17:44:52.431451,2026-05-07 17:44:58.373360,0 days 00:00:05.941909,89.23261521508873,0.9277760273023244,0.004797596497461189,8,43,1215,86,COMPLETE
209,35.568874578573215,2026-05-07 17:44:58.376501,2026-05-07 17:45:05.195397,0 days 00:00:06.818896,85.17052783939064,0.9432221627331241,0.003993123158804711,8,34,1342,84,COMPLETE
210,35.74463469645718,2026-05-07 17:45:05.195397,2026-05-07 17:45:10.523161,0 days 00:00:05.327764,89.71770678070492,0.9679665974552744,0.005130866887515643,8,46,1161,91,COMPLETE
211,35.586940611439594,2026-05-07 17:45:10.523161,2026-05-07 17:45:16.067627,0 days 00:00:05.544466,87.7141023038906,0.9274736509185171,0.005888050484174553,8,36,1306,89,COMPLETE
212,35.52020386702138,2026-05-07 17:45:16.067627,2026-05-07 17:45:21.058995,0 days 00:00:04.991368,86.89904886229796,0.9144165944675858,0.0063437954404939765,8,39,1216,81,COMPLETE
213,35.48367443741783,2026-05-07 17:45:21.058995,2026-05-07 17:45:26.016530,0 days 00:00:04.957535,84.57529413372774,0.9421197742445598,0.006445085038722499,8,40,1226,81,COMPLETE
214,35.47366923041528,2026-05-07 17:45:26.016530,2026-05-07 17:45:30.817003,0 days 00:00:04.800473,83.80548676541338,0.9568438298495048,0.0065939397825005045,8,40,1144,81,COMPLETE
215,35.5140177160591,2026-05-07 17:45:30.817003,2026-05-07 17:45:35.463020,0 days 00:00:04.646017,83.65848450274324,0.9752634157977189,0.00689999005899695,8,40,1144,81,COMPLETE
216,35.66453045490039,2026-05-07 17:45:35.463020,2026-05-07 17:45:40.147932,0 days 00:00:04.684912,84.22739389834366,0.9777441073609114,0.006613496693352234,8,43,1147,82,COMPLETE
217,35.535083337237246,2026-05-07 17:45:40.147932,2026-05-07 17:45:44.721020,0 days 00:00:04.573088,83.86609803630823,0.9602160088246037,0.00729542415344755,8,40,1148,85,COMPLETE
218,35.81125536507029,2026-05-07 17:45:44.721020,2026-05-07 17:45:49.436959,0 days 00:00:04.715939,91.4671968945613,0.9712574873390613,0.0065401497358932425,8,44,1171,81,COMPLETE
219,36.40278572402296,2026-05-07 17:45:49.436959,2026-05-07 17:45:54.576032,0 days 00:00:05.139073,39.170485168543195,0.9611293570334779,0.00574928769066823,8,41,977,86,COMPLETE
220,35.72789876912144,2026-05-07 17:45:54.576032,2026-05-07 17:46:00.182008,0 days 00:00:05.605976,84.73681672332104,0.9506655346999496,0.0043136904647481916,8,50,1144,80,COMPLETE
221,35.539368081576406,2026-05-07 17:46:00.182008,2026-05-07 17:46:05.055768,0 days 00:00:04.873760,90.65452138524772,0.9803523400446692,0.006896500347983037,8,39,1236,84,COMPLETE
222,35.81529786626963,2026-05-07 17:46:05.071393,2026-05-07 17:46:09.487153,0 days 00:00:04.415760,82.43522022730745,0.47863684473231405,0.0062392348909362915,8,39,1194,76,COMPLETE
223,35.544359363932884,2026-05-07 17:46:09.487153,2026-05-07 17:46:14.791850,0 days 00:00:05.304697,86.03520824944349,0.9398414665646971,0.005401070253568484,8,34,1118,82,COMPLETE
224,35.79318219828111,2026-05-07 17:46:14.791850,2026-05-07 17:46:18.619389,0 days 00:00:03.827539,93.11319390632856,0.9527991916975522,0.0078039501662715205,8,48,937,87,COMPLETE
225,35.61332039261491,2026-05-07 17:46:18.619389,2026-05-07 17:46:24.169707,0 days 00:00:05.550318,96.81152399627602,0.9160438797831815,0.006457215332740604,8,42,1067,80,COMPLETE
226,35.64147226429827,2026-05-07 17:46:24.169707,2026-05-07 17:46:30.979748,0 days 00:00:06.810041,89.49986633300814,0.9699925542279697,0.003680413035730887,8,38,1176,84,COMPLETE
227,35.44198279630599,2026-05-07 17:46:30.979748,2026-05-07 17:46:36.089106,0 days 00:00:05.109358,83.97315466297533,0.933807925550048,0.005480507468547846,8,40,999,78,COMPLETE
228,35.93310077346996,2026-05-07 17:46:36.089106,2026-05-07 17:46:41.007525,0 days 00:00:04.918419,83.07158494111076,0.9361498851663599,0.004375946837810039,8,45,908,74,COMPLETE
229,35.90022981675895,2026-05-07 17:46:41.007525,2026-05-07 17:46:45.061329,0 days 00:00:04.053804,84.62874727917351,0.9504104667005217,0.005469303463589021,8,87,1013,77,COMPLETE
230,36.106574157342614,2026-05-07 17:46:45.061329,2026-05-07 17:46:48.983268,0 days 00:00:03.921939,95.13440646986025,0.40141488600999947,0.007846612603223932,8,34,991,86,COMPLETE
231,35.60790591021638,2026-05-07 17:46:48.983268,2026-05-07 17:46:53.481855,0 days 00:00:04.498587,87.22249166079877,0.9215096968490537,0.0064564978533702905,8,41,1048,81,COMPLETE
232,35.5559032008174,2026-05-07 17:46:53.481855,2026-05-07 17:46:58.688792,0 days 00:00:05.206937,91.31857018900305,0.9324399002524246,0.0056240098427699685,8,38,1202,78,COMPLETE
233,35.632598876586734,2026-05-07 17:46:58.688792,2026-05-07 17:47:04.030708,0 days 00:00:05.341916,86.24274755082868,0.9823807719081213,0.004582354432316725,8,40,952,89,COMPLETE
234,35.62803438397246,2026-05-07 17:47:04.030708,2026-05-07 17:47:09.102881,0 days 00:00:05.072173,82.58364521825933,0.9655404904060737,0.006328872494372089,8,38,1234,83,COMPLETE
235,35.81329410437176,2026-05-07 17:47:09.102881,2026-05-07 17:47:13.378437,0 days 00:00:04.275556,89.17602622289102,0.912685911882922,0.007627485657143116,8,44,1099,80,COMPLETE
