number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
124,32.628363399094034,2026-05-07 22:47:01.188759,2026-05-07 22:47:35.654291,0 days 00:00:34.465532,32,0.4360301174315037,,,0.0010724999237467434,1,96,,,COMPLETE
125,33.19489462284565,2026-05-07 22:47:35.654291,2026-05-07 22:48:07.470871,0 days 00:00:31.816580,32,0.4358830568732135,,,0.0010747578524699982,1,128,,,COMPLETE
126,33.0987736254874,2026-05-07 22:48:07.471950,2026-05-07 22:48:35.934220,0 days 00:00:28.462270,32,0.42539860346354424,,,0.001224655214428657,1,96,,,COMPLETE
127,32.97991824693368,2026-05-07 22:48:35.935256,2026-05-07 22:49:04.735119,0 days 00:00:28.799863,32,0.4048247818121028,,,0.0014961168464785778,1,224,,,COMPLETE
128,32.64324989078996,2026-05-07 22:49:04.735119,2026-05-07 22:49:32.301082,0 days 00:00:27.565963,32,0.45223381950488284,,,0.0017233788027174596,1,96,,,COMPLETE
129,32.95247314001929,2026-05-07 22:49:32.304350,2026-05-07 22:49:58.076984,0 days 00:00:25.772634,32,0.2532843121399534,,,0.0010071455345553688,1,64,,,COMPLETE
130,36.19762033058143,2026-05-07 22:49:58.077860,2026-05-07 22:50:20.738295,0 days 00:00:22.660435,128,0.02833124557465938,0.48678187106991855,0.4919554834157469,0.0013492819001051988,3,224,192.0,256.0,COMPLETE
131,34.02665935549237,2026-05-07 22:50:20.738295,2026-05-07 22:50:41.778360,0 days 00:00:21.040065,32,0.45057425261303263,,,0.00839321544444446,1,96,,,COMPLETE
132,32.67624045369846,2026-05-07 22:50:41.778360,2026-05-07 22:51:14.898042,0 days 00:00:33.119682,32,0.4283813082283938,,,0.0017255761064959166,1,96,,,COMPLETE
133,32.8587060089604,2026-05-07 22:51:14.898451,2026-05-07 22:51:48.593539,0 days 00:00:33.695088,32,0.4428664602707988,,,0.0011256298918508668,1,96,,,COMPLETE
134,32.77303763257687,2026-05-07 22:51:48.593539,2026-05-07 22:52:17.927289,0 days 00:00:29.333750,32,0.4841450795622986,,,0.002177438778517454,1,96,,,COMPLETE
135,32.499179286279784,2026-05-07 22:52:17.927289,2026-05-07 22:52:48.864448,0 days 00:00:30.937159,32,0.45906201275021286,,,0.001273469152485674,1,64,,,COMPLETE
136,39.14132320317539,2026-05-07 22:52:48.865298,2026-05-07 22:53:20.962363,0 days 00:00:32.097065,16,0.4725315370026849,0.2413368072975111,,0.0012692115257057941,2,64,224.0,,COMPLETE
137,32.72990357322327,2026-05-07 22:53:20.962363,2026-05-07 22:53:46.031774,0 days 00:00:25.069411,32,0.3659891201481127,,,0.001475052954026215,1,64,,,COMPLETE
