utc,gas_lag_1d,gas_lag_2d,gas_lag_7d,gas_lag_14d,gas_lag_30d,gas_rolling_mean_7d,gas_rolling_mean_14d,gas_rolling_mean_30d
2025-07-17 14:00:00,34.5745,34.657333333333334,35.39808333333333,33.532333333333334,38.949666666666666,35.182208333333335,34.48758035714285,35.6317453125
2025-07-17 15:00:00,34.55775,34.6725,35.414375,33.526,38.924,35.18049702380953,34.49040178571428,35.625877083333336
2025-07-17 16:00:00,34.541,34.687666666666665,35.43066666666667,33.519666666666666,38.89833333333333,35.17847123015873,34.49316964285714,35.61990439814815
2025-07-17 17:00:00,34.524249999999995,34.70283333333333,35.446958333333335,33.513333333333335,38.87266666666667,35.17613095238095,34.49588392857143,35.61382725694444
2025-07-17 18:00:00,34.50749999999999,34.717999999999996,35.46325,33.507000000000005,38.846999999999994,35.17347619047619,34.49854464285714,35.60764565972222
2025-07-17 19:00:00,34.49075,34.73316666666666,35.47954166666667,33.50066666666667,38.82133333333333,35.17050694444444,34.501151785714285,35.60135960648148
2025-07-17 20:00:00,34.474,34.748333333333335,35.49583333333334,33.49433333333334,38.79566666666666,35.16722321428571,34.50370535714286,35.59496909722222
2025-07-17 21:00:00,34.457249999999995,34.7635,35.512125,33.488,38.769999999999996,35.163625,34.50620535714285,35.588474131944444
2025-07-17 22:00:00,34.4405,34.778666666666666,35.528416666666665,33.48166666666667,38.74433333333333,35.159712301587305,34.50865178571429,35.581874710648144
2025-07-17 23:00:00,34.42375,34.79383333333333,35.54470833333333,33.47533333333333,38.718666666666664,35.15548511904762,34.511044642857144,35.57517083333333
2025-07-18 00:00:00,34.407,34.809,35.561,33.469,38.693,35.15094345238096,34.51338392857143,35.5683625
2025-07-18 01:00:00,34.37316666666666,34.792249999999996,35.55951388888889,33.471111111111114,38.81529166666667,35.14610342261905,34.515641369047614,35.56154282407408
2025-07-18 02:00:00,34.33933333333333,34.775499999999994,35.55802777777778,33.473222222222226,38.93758333333333,35.1409650297619,34.517816964285714,35.554711805555556
2025-07-18 03:00:00,34.305499999999995,34.75875,35.55654166666667,33.47533333333333,39.059875,35.13552827380953,34.519910714285714,35.547869444444444
2025-07-18 04:00:00,34.27166666666666,34.742,35.555055555555555,33.477444444444444,39.18216666666667,35.1297931547619,34.52192261904762,35.54101574074075
2025-07-18 05:00:00,34.23783333333333,34.725249999999996,35.55356944444444,33.47955555555556,39.30445833333333,35.123759672619045,34.52385267857143,35.53415069444445
2025-07-18 06:00:00,34.20399999999999,34.7085,35.552083333333336,33.48166666666667,39.42675,35.11742782738095,34.525700892857145,35.52727430555556
2025-07-18 07:00:00,34.17016666666667,34.69175,35.55059722222222,33.48377777777778,39.54904166666667,35.11079761904762,34.52746726190476,35.52038657407408
2025-07-18 08:00:00,34.13633333333333,34.675,35.54911111111111,33.48588888888889,39.67133333333333,35.10386904761905,34.529151785714284,35.5134875
2025-07-18 09:00:00,34.1025,34.658249999999995,35.547625,33.488,39.793625,35.09664211309524,34.530754464285714,35.50657708333334
2025-07-18 10:00:00,34.068666666666665,34.64149999999999,35.54613888888889,33.49011111111111,39.91591666666667,35.08911681547619,34.53227529761905,35.49965532407408
2025-07-18 11:00:00,34.03483333333333,34.62475,35.54465277777778,33.492222222222225,40.03820833333333,35.0812931547619,34.53371428571428,35.49272222222222
2025-07-18 12:00:00,34.001,34.608,35.543166666666664,33.49433333333334,40.1605,35.07317113095238,34.53507142857143,35.48577777777778
2025-07-18 13:00:00,33.967166666666664,34.591249999999995,35.54168055555556,33.49644444444444,40.28279166666667,35.064750744047615,34.53634672619047,35.47882199074074
2025-07-18 14:00:00,33.93333333333333,34.5745,35.540194444444445,33.498555555555555,40.40508333333333,35.056031994047615,34.537540178571426,35.47185486111111
2025-07-18 15:00:00,33.899499999999996,34.55775,35.53870833333333,33.50066666666667,40.527375,35.04701488095238,34.538651785714286,35.4648763888889
2025-07-18 16:00:00,33.86566666666666,34.541,35.53722222222222,33.50277777777778,40.64966666666667,35.0376994047619,34.53968154761905,35.457886574074074
2025-07-18 17:00:00,33.83183333333333,34.524249999999995,35.53573611111111,33.50488888888889,40.77195833333333,35.02808556547619,34.540629464285715,35.450885416666665
2025-07-18 18:00:00,33.798,34.50749999999999,35.53425,33.507000000000005,40.89425,35.018173363095244,34.54149553571429,35.44387291666666
2025-07-18 19:00:00,33.76416666666667,34.49075,35.53276388888889,33.50911111111111,41.01654166666667,35.007962797619044,34.542279761904766,35.436849074074075
2025-07-18 20:00:00,33.730333333333334,34.474,35.53127777777778,33.51122222222222,41.13883333333333,34.99745386904762,34.54298214285714,35.42981388888889
2025-07-18 21:00:00,33.6965,34.457249999999995,35.52979166666667,33.513333333333335,41.261125,34.98664657738095,34.543602678571425,35.42276736111111
