number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
129,35.18202183508745,2026-04-29 18:05:55.097784,2026-04-29 18:06:08.518633,0 days 00:00:13.420849,128,0.01092298783396577,,,0.0015801363934796256,1,160,,,COMPLETE
130,32.40734491766451,2026-04-29 18:06:08.519744,2026-04-29 18:06:25.148918,0 days 00:00:16.629174,128,0.05476625246825289,,,0.002981150948639673,1,64,,,COMPLETE
131,34.69981513329405,2026-04-29 18:06:25.148918,2026-04-29 18:06:37.360756,0 days 00:00:12.211838,128,0.052191888292004024,,,0.0031547526610868817,1,64,,,COMPLETE
132,32.61321492984322,2026-04-29 18:06:37.360756,2026-04-29 18:06:52.011226,0 days 00:00:14.650470,128,0.08939853167011615,,,0.003806215449231472,1,64,,,COMPLETE
133,32.5095834379296,2026-04-29 18:06:52.011226,2026-04-29 18:07:10.627628,0 days 00:00:18.616402,128,0.06933384511490451,,,0.00287494798802154,1,64,,,COMPLETE
134,34.35985883235476,2026-04-29 18:07:10.628061,2026-04-29 18:07:23.049771,0 days 00:00:12.421710,128,0.039114126636259794,,,0.0053237568620424945,1,96,,,COMPLETE
135,40.70324163906463,2026-04-29 18:07:23.049771,2026-04-29 18:07:43.952689,0 days 00:00:20.902918,128,0.1339342024235736,,,0.002415339595161366,1,64,,,COMPLETE
136,32.59599394154644,2026-04-29 18:07:43.952689,2026-04-29 18:07:55.507382,0 days 00:00:11.554693,128,0.05826311982591499,,,0.004347187245426904,1,256,,,COMPLETE
137,33.46814752403967,2026-04-29 18:07:55.507382,2026-04-29 18:08:13.772614,0 days 00:00:18.265232,64,0.12162075095217995,,,0.003330420207226885,1,224,,,COMPLETE
138,33.66434880459942,2026-04-29 18:08:13.772614,2026-04-29 18:08:47.066612,0 days 00:00:33.293998,16,0.10169340309103247,,,0.004947750222803799,1,160,,,COMPLETE
139,32.977943167139,2026-04-29 18:08:47.066612,2026-04-29 18:09:00.908952,0 days 00:00:13.842340,128,0.07619694134603977,,,0.0038829402826446894,1,192,,,COMPLETE
140,32.34649848085171,2026-04-29 18:09:00.908952,2026-04-29 18:09:15.554402,0 days 00:00:14.645450,128,0.00020828570768846588,,,0.012141717947479815,1,192,,,COMPLETE
141,36.7976753781438,2026-04-29 18:09:15.555408,2026-04-29 18:09:31.542364,0 days 00:00:15.986956,128,0.00809702361916151,,,0.010509538781821042,1,192,,,COMPLETE
142,32.56448757438845,2026-04-29 18:09:31.543372,2026-04-29 18:09:46.655764,0 days 00:00:15.112392,128,0.01953853523240528,,,0.011826531179691232,1,192,,,COMPLETE
143,31.945208011406493,2026-04-29 18:09:46.656764,2026-04-29 18:10:00.895637,0 days 00:00:14.238873,128,0.0005245617380559458,,,0.00752116441943005,1,192,,,COMPLETE
144,34.84199578581702,2026-04-29 18:10:00.895637,2026-04-29 18:10:11.062991,0 days 00:00:10.167354,128,0.0009685212872464384,,,0.013986733389479802,1,64,,,COMPLETE
145,32.60844457598283,2026-04-29 18:10:11.062991,2026-04-29 18:10:24.686110,0 days 00:00:13.623119,128,0.025690206821052983,,,0.008857532432865411,1,192,,,COMPLETE
